Hour,Hopep ($/MW),Ontario Demand (MW),Weekday/Weekend,Holiday,Onpeak/Offpeak,Temperature location in degrees Farenheit: ON - Toronto Lester B. Pearson 
11,23.46,16231,0,0,0,28.4
12,15.21,15830,0,0,0,28.4
13,14.39,15593,0,0,0,28.4
14,14.37,15410,0,0,0,28.4
15,15.67,15533,0,0,0,28.4
16,12.95,16157,0,0,0,28.4
17,22.84,16980,0,0,0,28.4
18,18.74,17814,0,0,0,26.6
19,0.93,17460,0,0,0,26.6
20,2.6,17018,0,0,0,28.4
21,6.52,16620,0,0,0,28.4
22,6.79,16100,0,0,0,26.6
23,6.75,15472,0,0,0,26.6
24,2.57,14691,0,0,0,26.6
1,0,14002,0,0,0,26.6
2,0,13558,0,0,0,28.4
3,0,13304,0,0,0,28.4
4,0,13226,0,0,0,28.4
5,0,13226,0,0,0,28.4
6,0,13595,0,0,0,28.4
7,0,14075,0,0,0,28.4
8,8.57,14729,0,0,0,28.4
13,36.03,17393,0,0,0,28.4
14,26.11,17341,0,0,0,30.2
15,24.89,17584,0,0,0,30.2
16,25.44,17909,0,0,0,30.2
17,27.21,18541,0,0,0,30.2
18,28.34,19160,0,0,0,28.4
19,26.83,18787,0,0,0,28.4
20,26.84,18213,0,0,0,28.4
21,26.19,17722,0,0,0,28.4
22,24.08,17091,0,0,0,28.4
23,5.78,16134,0,0,0,28.4
24,-0.03,15028,0,0,0,28.4
1,0,14438,1,0,0,26.6
2,18.72,14147,1,0,0,26.6
3,22.78,14201,1,0,0,26.6
4,22.83,14157,1,0,0,24.8
5,1.53,14385,1,0,0,21.2
6,0,14853,1,0,0,21.2
7,25.66,16048,1,0,0,21.2
8,27.49,17509,1,0,1,21.2
9,29.13,17717,1,0,1,21.2
10,30.67,18050,1,0,1,26.6
11,52.62,18057,1,0,1,26.6
12,26.43,17843,1,0,1,26.6
13,26.21,17569,1,0,1,26.6
14,23.48,17539,1,0,1,26.6
15,24.21,17572,1,0,1,26.6
16,26.61,17771,1,0,1,26.6
17,27.66,18553,1,0,1,26.6
18,31.06,19551,1,0,1,26.6
19,32.11,19296,1,0,1,26.6
20,26.98,18993,1,0,1,26.6
21,26.26,18489,1,0,1,26.6
22,27.1,18009,1,0,1,26.6
23,25.83,16934,1,0,1,26.6
24,25.79,15760,1,0,0,26.6
1,78.05,15112,1,0,0,19.4
2,48.65,14740,1,0,0,30.2
3,19.65,14487,1,0,0,32
4,15.37,14426,1,0,0,32
5,14.43,14655,1,0,0,32
6,2.78,15334,1,0,0,32
7,6.99,16606,1,0,0,32
8,24.67,17873,1,0,1,32
9,24.31,17741,1,0,1,32
10,25.15,17569,1,0,1,19.4
11,25.2,17341,1,0,1,19.4
12,25.21,17206,1,0,1,30.2
13,25.2,17063,1,0,1,33.8
14,23.52,17070,1,0,1,33.8
15,16.76,17248,1,0,1,32
16,13.05,17702,1,0,1,32
17,22.02,18523,1,0,1,32
18,25.02,19363,1,0,1,30.2
19,25.41,19229,1,0,1,30.2
20,23.5,18862,1,0,1,30.2
21,19.56,18288,1,0,1,32
22,18.74,17657,1,0,1,32
23,13.61,16736,1,0,1,32
24,18.16,15246,1,0,0,32
1,13.93,14239,1,0,0,32
2,31.01,14034,1,0,0,32
3,29.69,13936,1,0,0,33.8
4,30.18,13906,1,0,0,33.8
5,15.59,14053,1,0,0,33.8
6,15.13,14671,1,0,0,33.8
7,17.35,16033,1,0,0,33.8
8,25.34,17413,1,0,1,33.8
9,26.41,17671,1,0,1,33.8
10,26.42,17777,1,0,1,32
11,26.42,17778,1,0,1,32
12,25.35,17580,1,0,1,32
13,20.55,17444,1,0,1,32
14,13.23,17497,1,0,1,32
15,6.85,17546,1,0,1,32
16,13.11,17718,1,0,1,32
17,20.98,18306,1,0,1,32
18,26.42,18939,1,0,1,32
19,24.54,18652,1,0,1,32
20,22.6,18497,1,0,1,32
21,19.95,18139,1,0,1,35.6
22,21.27,17485,1,0,1,35.6
23,16.16,16259,1,0,1,33.8
24,8.93,15163,1,0,0,33.8
1,3.91,14265,1,0,0,32
2,1.18,13789,1,0,0,30.2
3,0,13608,1,0,0,32
4,0,13575,1,0,0,32
5,0,13824,1,0,0,32
6,0.87,14435,1,0,0,32
7,17.35,15800,1,0,0,32
8,24.43,17407,1,0,1,32
9,23.71,17852,1,0,1,32
10,25.03,17797,1,0,1,32
11,24.05,17848,1,0,1,32
12,19.89,17803,1,0,1,32
13,22.97,17573,1,0,1,33.8
14,12.61,17712,1,0,1,32
15,17.59,17728,1,0,1,32
16,23.95,18014,1,0,1,32
17,26.15,18673,1,0,1,30.2
18,44.83,19543,1,0,1,28.4
19,31.58,19318,1,0,1,30.2
20,28.06,18989,1,0,1,30.2
21,26.87,18626,1,0,1,30.2
22,26.31,17932,1,0,1,30.2
23,24.88,16891,1,0,1,32
24,30.69,15728,1,0,0,32
1,17.29,14953,1,0,0,30.2
2,45.6,14473,1,0,0,30.2
3,33.67,14287,1,0,0,30.2
4,18.74,14237,1,0,0,30.2
5,20.24,14372,1,0,0,30.2
6,14.45,15020,1,0,0,23
7,8.21,16317,1,0,0,23
8,15.02,17381,1,0,1,23
9,10.87,17743,1,0,1,23
10,25.48,17923,1,0,1,30.2
11,25.75,18060,1,0,1,30.2
12,25.75,17909,1,0,1,30.2
13,25.74,17671,1,0,1,30.2
14,25.68,17402,1,0,1,30.2
15,14.22,17351,1,0,1,30.2
16,9.68,17516,1,0,1,30.2
17,9.33,18161,1,0,1,30.2
18,21.23,18953,1,0,1,30.2
19,21.88,18660,1,0,1,30.2
20,13.35,18371,1,0,1,30.2
21,13.65,18122,1,0,1,30.2
22,24.01,17671,1,0,1,30.2
23,46.1,16754,1,0,1,30.2
24,10.7,15742,1,0,0,30.2
1,13.75,14957,0,0,0,24.8
2,35.62,14419,0,0,0,28.4
3,24.38,14101,0,0,0,26.6
4,57.58,14021,0,0,0,26.6
5,22.46,14082,0,0,0,26.6
6,16.45,14351,0,0,0,26.6
7,19.81,15022,0,0,0,26.6
8,44.03,16000,0,0,0,26.6
11,49.51,17147,0,0,0,24.8
12,27.27,16947,0,0,0,24.8
13,24.92,16756,0,0,0,24.8
14,25,16578,0,0,0,28.4
15,24.41,16486,0,0,0,30.2
16,23.49,16658,0,0,0,28.4
17,25.12,17410,0,0,0,28.4
18,29.21,18474,0,0,0,28.4
19,23.84,18232,0,0,0,28.4
20,21.37,17660,0,0,0,26.6
21,15.49,17236,0,0,0,28.4
22,14.67,16749,0,0,0,28.4
23,6.91,15916,0,0,0,26.6
24,0.97,15016,0,0,0,26.6
1,0,14277,0,0,0,26.6
2,0,13760,0,0,0,26.6
3,0,13419,0,0,0,42.8
4,0,13178,0,0,0,42.8
5,0,13161,0,0,0,42.8
6,0,13244,0,0,0,42.8
7,0,13607,0,0,0,42.8
8,3.07,14400,0,0,0,42.8
9,1.93,14906,0,0,0,42.8
10,12.72,15430,0,0,0,26.6
11,5.87,15737,0,0,0,26.6
12,7.64,15877,0,0,0,26.6
13,20.23,15655,0,0,0,26.6
14,13.36,15871,0,0,0,26.6
15,8.98,16010,0,0,0,26.6
16,5.26,16177,0,0,0,26.6
17,10.3,17012,0,0,0,26.6
18,13.38,17845,0,0,0,26.6
19,13.35,17480,0,0,0,26.6
20,13.85,17072,0,0,0,26.6
21,9.68,16616,0,0,0,26.6
22,4.38,15897,0,0,0,42.8
23,0.78,14971,0,0,0,42.8
24,0,13953,0,0,0,42.8
1,0,13292,1,0,0,44.6
2,0,12928,1,0,0,48.2
3,0,12823,1,0,0,50
4,-0.1,12731,1,0,0,50
5,-0.06,13032,1,0,0,50
6,-0.01,13768,1,0,0,50
7,2.07,15155,1,0,0,50
8,10.86,16508,1,0,1,50
9,11.94,16613,1,0,1,50
10,5.7,16744,1,0,1,44.6
11,13.74,16703,1,0,1,44.6
12,54.75,16908,1,0,1,44.6
14,12.03,17283,1,0,1,42.8
15,11.49,17212,1,0,1,42.8
16,2.84,17363,1,0,1,42.8
17,6.91,18062,1,0,1,44.6
18,5.87,18451,1,0,1,48.2
19,10.43,18083,1,0,1,48.2
20,12.26,17776,1,0,1,50
21,8.37,17309,1,0,1,50
22,5.57,16559,1,0,1,50
23,1.99,15419,1,0,1,50
24,0,14215,1,0,0,50
1,-0.02,13423,1,0,0,50
2,-2.21,13097,1,0,0,50
3,-3,12920,1,0,0,44.6
4,-2.7,12936,1,0,0,41
5,-0.47,13242,1,0,0,41
6,0,13782,1,0,0,37.4
7,5.78,15034,1,0,0,21.2
8,19.8,16581,1,0,1,21.2
9,16.71,17221,1,0,1,21.2
10,25.9,17494,1,0,1,50
11,33.47,17497,1,0,1,50
12,16.46,17319,1,0,1,50
13,2.36,17294,1,0,1,50
14,11.7,17228,1,0,1,50
15,17.88,17421,1,0,1,50
16,12.37,17811,1,0,1,50
17,26.87,18900,1,0,1,50
20,26.7,19360,1,0,1,50
21,25.59,19136,1,0,1,50
22,21.18,18537,1,0,1,50
23,1.26,17256,1,0,1,50
24,16.86,16112,1,0,0,50
1,15.97,15518,1,0,0,21.2
2,27.42,15052,1,0,0,19.4
3,36.89,14654,1,0,0,19.4
4,12.54,14581,1,0,0,19.4
5,28.4,14687,1,0,0,19.4
6,6.67,15603,1,0,0,19.4
7,29.59,16874,1,0,0,19.4
8,29.89,18063,1,0,1,19.4
9,26.4,18163,1,0,1,19.4
10,19.23,17905,1,0,1,21.2
11,20.96,17658,1,0,1,21.2
12,21.94,17881,1,0,1,21.2
13,21.69,17968,1,0,1,21.2
14,22.79,18041,1,0,1,21.2
15,18.86,18329,1,0,1,21.2
16,22.77,18487,1,0,1,21.2
17,22.43,19243,1,0,1,19.4
18,25.72,20297,1,0,1,19.4
19,25.54,20226,1,0,1,19.4
20,25.36,19919,1,0,1,17.6
21,24.16,19531,1,0,1,19.4
22,24.44,18832,1,0,1,19.4
23,22.08,17893,1,0,1,17.6
24,23.38,16607,1,0,0,19.4
1,25.49,15944,1,0,0,15.8
2,23.48,15365,1,0,0,17.6
3,12.11,15230,1,0,0,32
4,21.37,15274,1,0,0,32
5,21.88,15402,1,0,0,32
6,24.58,16051,1,0,0,32
7,25.1,17493,1,0,0,32
9,26.25,18694,1,0,1,32
10,24.62,18149,1,0,1,15.8
11,24.22,17768,1,0,1,15.8
12,24.33,17963,1,0,1,15.8
13,24.5,18161,1,0,1,15.8
14,19.39,18306,1,0,1,15.8
15,10.46,18338,1,0,1,15.8
16,16.61,18515,1,0,1,15.8
17,14.65,19166,1,0,1,15.8
18,16.42,19782,1,0,1,15.8
19,19.78,19459,1,0,1,15.8
20,17.23,19149,1,0,1,17.6
21,28.22,18894,1,0,1,17.6
22,19.67,18224,1,0,1,17.6
23,11.36,17062,1,0,1,17.6
24,5.37,16000,1,0,0,32
1,0.43,15102,1,0,0,32
2,5.08,14579,1,0,0,37.4
3,1.6,14246,1,0,0,37.4
4,5.5,14249,1,0,0,37.4
5,6.62,14370,1,0,0,37.4
6,5.42,15070,1,0,0,37.4
7,19.71,16212,1,0,0,37.4
8,19.71,17582,1,0,1,37.4
9,7.68,17630,1,0,1,37.4
10,13.38,17357,1,0,1,32
11,19.99,17166,1,0,1,32
12,23.97,16897,1,0,1,32
13,24.02,16934,1,0,1,32
14,24.15,17143,1,0,1,32
15,21.94,17352,1,0,1,32
16,19.5,17441,1,0,1,39.2
17,21.25,18222,1,0,1,39.2
18,22.01,18862,1,0,1,37.4
19,19.23,18648,1,0,1,37.4
20,19.69,18392,1,0,1,37.4
